"B", 180, 2.3529412, 100, 209.59999200000001, 93.75, 62.7451, 46.363636799999995, 82.24299, 83.92157
"B", 180, 2.3529412, 100, 46.363636799999995, 82.24299, 83.92157, 209.59999200000001, 93.75, 62.7451
"B", 209.59999200000001, 93.75, 62.7451, 180, 2.3529412, 100, 46.363636799999995, 82.24299, 83.92157
"B", 209.59999200000001, 93.75, 62.7451, 46.363636799999995, 82.24299, 83.92157, 180, 2.3529412, 100
"B", 46.363636799999995, 82.24299, 83.92157, 180, 2.3529412, 100, 209.59999200000001, 93.75, 62.7451
"B", 46.363636799999995, 82.24299, 83.92157, 209.59999200000001, 93.75, 62.7451, 180, 2.3529412, 100
"B", 197.224866, 98.58491000000001, 83.13725600000001, 4.13792964, 22.834645000000002, 99.607843, 256.756752, 45.306122, 96.07843
"B", 197.224866, 98.58491000000001, 83.13725600000001, 256.756752, 45.306122, 96.07843, 4.13792964, 22.834645000000002, 99.607843
"B", 4.13792964, 22.834645000000002, 99.607843, 197.224866, 98.58491000000001, 83.13725600000001, 256.756752, 45.306122, 96.07843
"B", 4.13792964, 22.834645000000002, 99.607843, 256.756752, 45.306122, 96.07843, 197.224866, 98.58491000000001, 83.13725600000001
"B", 256.756752, 45.306122, 96.07843, 197.224866, 98.58491000000001, 83.13725600000001, 4.13792964, 22.834645000000002, 99.607843
"B", 256.756752, 45.306122, 96.07843, 4.13792964, 22.834645000000002, 99.607843, 197.224866, 98.58491000000001, 83.13725600000001
"W", 344.69388, 45.16129, 85.09804, 135.555552, 19.148937, 55.29412, 46.153850399999996, 13, 39.215687
"W", 344.69388, 45.16129, 85.09804, 46.153850399999996, 13, 39.215687, 135.555552, 19.148937, 55.29412
"W", 135.555552, 19.148937, 55.29412, 344.69388, 45.16129, 85.09804, 46.153850399999996, 13, 39.215687
"W", 135.555552, 19.148937, 55.29412, 46.153850399999996, 13, 39.215687, 344.69388, 45.16129, 85.09804
"W", 46.153850399999996, 13, 39.215687, 344.69388, 45.16129, 85.09804, 135.555552, 19.148937, 55.29412
"W", 46.153850399999996, 13, 39.215687, 135.555552, 19.148937, 55.29412, 344.69388, 45.16129, 85.09804
"W", 162.8571348, 96.428573, 76.862746, 284.08164120000004, 28.994083, 66.27450999999999, 292.222224, 87.09677500000001, 48.62745
"W", 162.8571348, 96.428573, 76.862746, 292.222224, 87.09677500000001, 48.62745, 284.08164120000004, 28.994083, 66.27450999999999
"W", 284.08164120000004, 28.994083, 66.27450999999999, 162.8571348, 96.428573, 76.862746, 292.222224, 87.09677500000001, 48.62745
"W", 284.08164120000004, 28.994083, 66.27450999999999, 292.222224, 87.09677500000001, 48.62745, 162.8571348, 96.428573, 76.862746
"W", 292.222224, 87.09677500000001, 48.62745, 162.8571348, 96.428573, 76.862746, 284.08164120000004, 28.994083, 66.27450999999999
"W", 292.222224, 87.09677500000001, 48.62745, 284.08164120000004, 28.994083, 66.27450999999999, 162.8571348, 96.428573, 76.862746
"W", 352.0529784, 60.887100000000004, 97.2549, 250.263144, 93.442625, 95.686275, 264.657528, 85.882354, 100
"W", 352.0529784, 60.887100000000004, 97.2549, 264.657528, 85.882354, 100, 250.263144, 93.442625, 95.686275
"W", 250.263144, 93.442625, 95.686275, 352.0529784, 60.887100000000004, 97.2549, 264.657528, 85.882354, 100
"W", 250.263144, 93.442625, 95.686275, 264.657528, 85.882354, 100, 352.0529784, 60.887100000000004, 97.2549
"W", 264.657528, 85.882354, 100, 352.0529784, 60.887100000000004, 97.2549, 250.263144, 93.442625, 95.686275
"W", 264.657528, 85.882354, 100, 250.263144, 93.442625, 95.686275, 352.0529784, 60.887100000000004, 97.2549
"W", 225.36586799999998, 54.185019999999994, 89.01961, 250.606062, 78.26087000000001, 99.215686, 144.1237176, 59.876543000000005, 63.529413999999996
"W", 225.36586799999998, 54.185019999999994, 89.01961, 144.1237176, 59.876543000000005, 63.529413999999996, 250.606062, 78.26087000000001, 99.215686
"W", 250.606062, 78.26087000000001, 99.215686, 225.36586799999998, 54.185019999999994, 89.01961, 144.1237176, 59.876543000000005, 63.529413999999996
"W", 250.606062, 78.26087000000001, 99.215686, 144.1237176, 59.876543000000005, 63.529413999999996, 225.36586799999998, 54.185019999999994, 89.01961
"W", 144.1237176, 59.876543000000005, 63.529413999999996, 225.36586799999998, 54.185019999999994, 89.01961, 250.606062, 78.26087000000001, 99.215686
"W", 144.1237176, 59.876543000000005, 63.529413999999996, 250.606062, 78.26087000000001, 99.215686, 225.36586799999998, 54.185019999999994, 89.01961
"B", 130.0000068, 48.11321, 83.13725600000001, 2.1301782119999997, 91.351354, 72.54902, 151.52542200000002, 23.228346, 99.607843
"B", 130.0000068, 48.11321, 83.13725600000001, 151.52542200000002, 23.228346, 99.607843, 2.1301782119999997, 91.351354, 72.54902
"B", 2.1301782119999997, 91.351354, 72.54902, 130.0000068, 48.11321, 83.13725600000001, 151.52542200000002, 23.228346, 99.607843
"B", 2.1301782119999997, 91.351354, 72.54902, 151.52542200000002, 23.228346, 99.607843, 130.0000068, 48.11321, 83.13725600000001
"B", 151.52542200000002, 23.228346, 99.607843, 130.0000068, 48.11321, 83.13725600000001, 2.1301782119999997, 91.351354, 72.54902
"B", 151.52542200000002, 23.228346, 99.607843, 2.1301782119999997, 91.351354, 72.54902, 130.0000068, 48.11321, 83.13725600000001
"B", 177.09678, 56.108599999999996, 86.66667, 331.851852, 72, 88.23529500000001, 232.6530708, 68.05556, 84.705883
